Label,Tweet,,,,,,,,,,,,,,,,,,
Non_HS,aku ikut habib lutfi aja rois aam jam'iyyah ahlith thariqah al mu'tabarah an nahdliyyah yg meminta menurunkan bendera yg k,,,,,,,,,,,,,,,,,,
Non_HS,omg kamu harus melihat ini bigolive,,,,,,,,,,,,,,,,,,
Non_HS,jadi dirimu sendiri agar ketika seseorang mencintai kamu tak perlu takut jika dia akan temukan dirimu bukan orang,,,,,,,,,,,,,,,,,,
Non_HS,saat ditanya aku hanya diam dan mengangguk kutahu bahwa dia orang yang baik,,,,,,,,,,,,,,,,,,
Non_HS,aku pake himalaya neem mask juga gini kok bagus emg matull banget,,,,,,,,,,,,,,,,,,
Non_HS,selalu buat macam ni setiap kali nampak peti ais kat dapur haha,,,,,,,,,,,,,,,,,,
Non_HS,idola aku banget itu mba,,,,,,,,,,,,,,,,,,
Non_HS,sesungguhnya penguasaan diri adalah penanda dari kedewasaan seseorangelamat buat kamu yang memang benar benar sudah b,,,,,,,,,,,,,,,,,,
Non_HS,hahahaha pastu buat2 terkejut eh dah sampai aku tumbokk muka kau kang,,,,,,,,,,,,,,,,,,
Non_HS,karena presentasi hari ini lancar aku mau bikin ga album only wanna ver one ver aja no need to follow tapi,,,,,,,,,,,,,,,,,,
Non_HS,shopee kamu apaa mau dong,,,,,,,,,,,,,,,,,,
Non_HS,laksanakan segala apa yang diwajibkan allah niscaya kamu menjadi orang yang paling bertakwa hr ath thabrani,,,,,,,,,,,,,,,,,,
Non_HS,aku cinta segala promo grabfood karena bisa makan burger mcd seharga ayam geprek,,,,,,,,,,,,,,,,,,
Non_HS,aku mungkin luaran nampak happy go lucky sentiasa tersenyum dgn orang sekeliling friendly gelak ketawa sampai berdekah a,,,,,,,,,,,,,,,,,,
Non_HS,aku cinta w1,,,,,,,,,,,,,,,,,,
Non_HS,done watching dilan 1990 2018 dari start movie sampai habis aku senyum sorang nasib baik tengok sengsorang kalau ram,,,,,,,,,,,,,,,,,,
Non_HS,aku mau,,,,,,,,,,,,,,,,,,
Non_HS,doa untuk ibu dan bapa ya allah ampunila,,,,,,,,,,,,,,,,,,
Non_HS,tampil sndiri atasi diri hadapi audiens lakuin perlihatkan ssuatu 'skill mu sampai tuntas buat smua kagum p,,,,,,,,,,,,,,,,,,
Non_HS,ciri lelaki idaman aku um kena sama macam ayah aku,,,,,,,,,,,,,,,,,,
Non_HS,sikaaat ajaaaa sissst sikat bajunya celananya biar bersih wkwk canda ding kalo bisa ga usah sikat sii,,,,,,,,,,,,,,,,,,
Non_HS,shuhuaama sih tapi aku suka banget sama makanan jepang,,,,,,,,,,,,,,,,,,
Non_HS,aku pun nak cari rezeki halal bisnes online dgn cara betul takkan aku nak menipu orang pulak kan,,,,,,,,,,,,,,,,,,
Non_HS,cepet sembuh sayaang semoga kamu selalu diberikan kekuatan dan allah angkat sakit kamu segera yaaemangat a,,,,,,,,,,,,,,,,,,
Non_HS,selamat bertambah umur kamuu semoga kamu sehat selalu dan dipanjangkan umurmuemoga kamu selalu di,,,,,,,,,,,,,,,,,,
Non_HS,wei aku kt kedai mamak ni tiba2 keluar nudes kt tl aduh hahahaha,,,,,,,,,,,,,,,,,,
Non_HS,walaupun maut memisahkan kita aku akan selalu mencintaimu menyayangimu setulus hatiku fellychibi,,,,,,,,,,,,,,,,,,
Non_HS,hari ini aku akan berusaha untuk bersinar dengan awan berjalan beriringan dan tetap memuja kebebasan hanyutku,,,,,,,,,,,,,,,,,,
Non_HS,rindu kau tapi takpa la aku doa dari jauh jeemoga tuhan beri perlindungan pada kau,,,,,,,,,,,,,,,,,,
Non_HS,mantap nih kata kata pak jokowi aku dan para avengers lain siap untuk mencegah thanos menghapus setengah dari populasi j,,,,,,,,,,,,,,,,,,
Non_HS,anak jiran aku umur 3 tahun bagitau 'bf ko gay kak sbb tu dia dah taknak pegang tetek ko laangsung' hahahahahaah,,,,,,,,,,,,,,,,,,
Non_HS,muhammad q muhammad q dengarkanlah seruanku aku rindu ak rindu padamu muhammad q,,,,,,,,,,,,,,,,,,
Non_HS,jangan lupa sholat jumat ya sayang aku jelek ya sayang ' bukan biar ganteng ih itu kan wajib oh kirain makasi,,,,,,,,,,,,,,,,,,
Non_HS,seseorang yang bisa membuat aku sering merasa khawatir berarti dialah orang yang sangat aku sayang,,,,,,,,,,,,,,,,,,
Non_HS,hihihihi look at the face lepaskan aku taknak kau bau ikan bagi aku mandikan dulu namau nameow catsoftwit,,,,,,,,,,,,,,,,,,
Non_HS,ini yg namanya indonesia ini yg namanya toleransi ini yg namanya bhineka tunggal ika peti jenasah pendeta oma palese man,,,,,,,,,,,,,,,,,,
Non_HS,aku mauuuu,,,,,,,,,,,,,,,,,,
Non_HS,omg kamu harus melihat ini bigolive gt pada kemana aja,,,,,,,,,,,,,,,,,,
Non_HS,ngikik baca ginian siang hari,,,,,,,,,,,,,,,,,,
Non_HS,wahai manusia yang aku suka terima kasih sebab support aku serta ada ketika aku gembira dan duka kau memang anugerah,,,,,,,,,,,,,,,,,,
Non_HS,lipstik yg creamy kaya purbasari gt bibir aku kering kalo pake itu enak ga keliatan kering,,,,,,,,,,,,,,,,,,
Non_HS,gemes kan aku oenyoe getoh cmiew jfclosedday,,,,,,,,,,,,,,,,,,
Non_HS,gua dinyanyiin raisa lagunya mantan terindah ya allah aku terharu,,,,,,,,,,,,,,,,,,
Non_HS,kenangan yg paling indah itu ialah ketika pertama kali kau cumbui aku sayang,,,,,,,,,,,,,,,,,,
Non_HS,teruntuk kak rehan kamu yg sabar ya,,,,,,,,,,,,,,,,,,
Non_HS,terus dia sharing2 gitu deh sama ngasih motivasi gua sama ngasih petuah2 kalo kamu pgn kaya amp nikah di umur sebelum 30th,,,,,,,,,,,,,,,,,,
Non_HS,belum start kuliah aku dah ponteng haih apa nak jadi hahaha,,,,,,,,,,,,,,,,,,
Non_HS,iya tp ada lagi tempat paling indah aku mau tunjukkin ke km dgn semangataya bawa dia ke tempat titik favorit saya,,,,,,,,,,,,,,,,,,
Non_HS,kalau aku berjuang trus sampai akhir aku pasti akan menemukan jalannya matsukaze tenma,,,,,,,,,,,,,,,,,,
Non_HS,hsjsjs aku juga apalagi kalo diliat dancenya,,,,,,,,,,,,,,,,,,
Non_HS,selamat berehat mr acappan antara pelawak aku suka amp evergreen selainathiya,,,,,,,,,,,,,,,,,,
Non_HS,senang senang je aku diperbodohkan duluob sob,,,,,,,,,,,,,,,,,,
Non_HS,ngantuk aku tidur dulu jangan khawatir besok aku masih mencintaimu seperti biasanya besok aku masih ngirim pesan seperti,,,,,,,,,,,,,,,,,,
Non_HS,mauu dm aku,,,,,,,,,,,,,,,,,,
Non_HS,karena aku percaya allah sdh mentakd,,,,,,,,,,,,,,,,,,
Non_HS,iya bener hahaha aku uda folback wlpun jarang pake ig hahaha fbmu apa,,,,,,,,,,,,,,,,,,
Non_HS,jeffan jangan manis manis banget donk nanti aku diabetes,,,,,,,,,,,,,,,,,,
Non_HS,aku cinta diriku sendiri,,,,,,,,,,,,,,,,,,
Non_HS,gigih nau,,,,,,,,,,,,,,,,,,
Non_HS,thanks wey sebab kau berani lagi tegur aku walaupun aku dah tak suke,,,,,,,,,,,,,,,,,,
Non_HS,aku berada ditempat dimana aku bisa menjadi seseorang yg berjalan diatas kakinya sendiri aku berada ditempat dimana aku bi,,,,,,,,,,,,,,,,,,
Non_HS,aku suka perempuan yang susah nak dapat tapi tulah susah betul nak dapat,,,,,,,,,,,,,,,,,,
Non_HS,aku suka jinkook,,,,,,,,,,,,,,,,,,
Non_HS,aku tahu kau boleh sabar k,,,,,,,,,,,,,,,,,,
Non_HS,aku sumpah cheese ni penyelesaian segala masalah kat malaysia nak kedai makan laris jual makanan dengan cheese nak b,,,,,,,,,,,,,,,,,,
Non_HS,jika aku bisa memutar kembali waktu aku tidak akan memutarnya karena aku tau kamu sdh bahagia dan beginilah seharusnya,,,,,,,,,,,,,,,,,,
Non_HS,berarti aku sepecial,,,,,,,,,,,,,,,,,,
Non_HS,aku nak pesan satu benda penting ni hargai orang yang masih ada kat dunia ni especially ur mom dad grandma pa siblin,,,,,,,,,,,,,,,,,,
Non_HS,aku xpernah tengok mak bahagia sebahagia dye hidup dengan pakcik mak yg dulunya sedih susah dah mule ade sinar bah,,,,,,,,,,,,,,,,,,
Non_HS,gua dinyanyiin raisa lagunya mantan terindah ya allah aku terharu,,,,,,,,,,,,,,,,,,
Non_HS,kok aku minat yg 20 ya pen nonton magic kaito berapaan,,,,,,,,,,,,,,,,,,
Non_HS,tiap salam buat suami aku exo di korea paaak,,,,,,,,,,,,,,,,,,
Non_HS,sesungguhnya penguasaan diri adalah penanda dari kedewasaan seseorangelamat buat kamu yang memang benar benar sudah b,,,,,,,,,,,,,,,,,,
Non_HS,temen doakan aku ya biar bisa dilancarkan buat ngerjain skripsi terutama bulan ini,,,,,,,,,,,,,,,,,,
Non_HS,kalau kamu mau dihormati harus mau menghormati,,,,,,,,,,,,,,,,,,
Non_HS,ambik aku pls hahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,aku di bilang akun bisyar receh katanya iya gpp kok klo yg berasa highclass seh beda ya di senyumin aja,,,,,,,,,,,,,,,,,,
Non_HS,ya tuhanku jadikanlah negeri ini mekah negeri yang aman dan jauhkanlah aku beserta anak cucuku daripada menyem,,,,,,,,,,,,,,,,,,
Non_HS,siang happy friday sholat jum'at nya jangan lupa ya aku habis ada kegiatan terus nanti ada latihan bareng team j s,,,,,,,,,,,,,,,,,,
Non_HS,aku syg kamu martinricaardo dan kamu donimodali1olehyakub,,,,,,,,,,,,,,,,,,
Non_HS,uhan dalam tidurku malam ini aku mohon engkau siapkan rezeki surprise yang bagus untukku esok hari aamiin,,,,,,,,,,,,,,,,,,
Non_HS,adek tingkatmu kocak ae rek ngekek aku,,,,,,,,,,,,,,,,,,
Non_HS,aku jokowilagi,,,,,,,,,,,,,,,,,,
Non_HS,if si keli tu boleh jadi femes apantah lagi aku kan kahkahkah,,,,,,,,,,,,,,,,,,
Non_HS,aku nk bantu dia slagi aku mampu,,,,,,,,,,,,,,,,,,
Non_HS,kamu belum tentu lebih baik darinya dia belum tentu lebih baik darimu di balik fakta siapa lebih kaya secara materi le,,,,,,,,,,,,,,,,,,
Non_HS,siang boss qu jgn lupa makan siang dan selalu pentingin kesehatan kamu yaemangat untuk perfom nya nanti ya,,,,,,,,,,,,,,,,,,
Non_HS,anak jiran aku umur 3 tahun bagitau 'bf ko gay kak sbb tu dia dah taknak pegang tetek ko laangsung' hahahahahaahahaha,,,,,,,,,,,,,,,,,,
Non_HS,boleh tak aku nak cakap yang aku dah minat drama korea hahahha sial lah hahahaha,,,,,,,,,,,,,,,,,,
Non_HS,sesungguhnya aku hanya tinggal bersabar dan mematuhi nasihat baik kebaikan yang kulakukan adalah untukku,,,,,,,,,,,,,,,,,,
Non_HS,gag aku mah baik,,,,,,,,,,,,,,,,,,
Non_HS,bwahahah aku sih pasti beli dua cuma ya mengingat harus beli albumnya beli phy juga qu bisa apa qaqa,,,,,,,,,,,,,,,,,,
Non_HS,luvluv teman aku yg kordes,,,,,,,,,,,,,,,,,,
Non_HS,aku cuba nak amalkan sikap pergi mampus tapi sayang aku gagal sebab aku jenis mudah kesian dan mudah memaafkan,,,,,,,,,,,,,,,,,,
Non_HS,acara keren enterpreneurchool 2018 yg diadain sama ini wajib kamu datengin deh intelektual muda apalagi,,,,,,,,,,,,,,,,,,
Non_HS,andai pun kita menyerah dan berkata sudah kau dan aku adalah kita yang terindah,,,,,,,,,,,,,,,,,,
Non_HS,jangan bersedih brader,,,,,,,,,,,,,,,,,,
Non_HS,pintar itu harus beradab klo hanya pintar aja iblis juga pintar apakah anda juga iblis aku lebih,,,,,,,,,,,,,,,,,,
Non_HS,jangan percaya dengan apa yang sedang kamu baca termasuk tweet ini ingin ngakak sendiri saat nulis ini,,,,,,,,,,,,,,,,,,
Non_HS,awalnya mereka mentertawai apa yg kamu ciptakan lalu mereka mengikuti apa yg kamu ciptakan selanjutnya mereka bangga dg,,,,,,,,,,,,,,,,,,
Non_HS,anak jiran aku umur 3 tahun bagitau 'bf ko gay kak sbb tu dia dah taknak pegang tetek ko laangsung' hahahahahaahahaha,,,,,,,,,,,,,,,,,,
Non_HS,yang tau aku ya cuma aku sendiri sama tuhan jadi jangan pernah ngejudge seenaknya,,,,,,,,,,,,,,,,,,
Non_HS,aku yang baik,,,,,,,,,,,,,,,,,,
Non_HS,saya suka video aku tanya pak jokowi pakai bahasa jawa,,,,,,,,,,,,,,,,,,
Non_HS,al quran is the answer for everything that happens in this world termasuk alam semesta ini gimanaetiap permasala,,,,,,,,,,,,,,,,,,
Non_HS,aku teringat ke hehe,,,,,,,,,,,,,,,,,,
Non_HS,ya allah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahannam dari fitnah hidup dan mati dan dari f,,,,,,,,,,,,,,,,,,
Non_HS,akan ada masa dimana kamu yg dulunya selalu ngasih kabar ke orang tua dengan ucapan sprti ini ma pak uang anakmu habis,,,,,,,,,,,,,,,,,,
Non_HS,suami pun dah macamherlock nak kena berfikir bagai utk dapat jawapan power haha,,,,,,,,,,,,,,,,,,
Non_HS,tuhan bijakkanlah aku dalam mengkhawatirkan masa depanku agar aku tak melumpuhkan masa kini ku,,,,,,,,,,,,,,,,,,
Non_HS,aku tak power mana pun masak memasak nie tapi aku harap bila dah kawin nanti setiap hari aku dapat masakkan suami aku d,,,,,,,,,,,,,,,,,,
Non_HS,aku tak akan menarik kembali kata kataku karena itulah jalan ninjaku,,,,,,,,,,,,,,,,,,
Non_HS,jika kamu ingin melupakan rasa marah terhadap seseorang ingatlah kebaikannya,,,,,,,,,,,,,,,,,,
Non_HS,pertama kalinya ada yg ngadain ga sekaligus 2x baik bgt kakanya terhura aku,,,,,,,,,,,,,,,,,,
Non_HS,aku lebih mencintai orang yang menegurku daripada orang yang memujiku kerana orang yang menegurku sebenarnya menyelama,,,,,,,,,,,,,,,,,,
Non_HS,kalo dia anggap kamu sahabat mau semarah apapun dia gak akan bisa benci lama lama pasti balik lagi,,,,,,,,,,,,,,,,,,
Non_HS,bukan nak kata aku ni berani tapi kita tak boleh takut sangat dengan benda ni kita kena takut dengan allah je tapi ke,,,,,,,,,,,,,,,,,,
Non_HS,aku merasakan sebuah pencerahan hari ini,,,,,,,,,,,,,,,,,,
Non_HS,aku terhibur dendangan si ikan kaloi td talented huwaaaa,,,,,,,,,,,,,,,,,,
Non_HS,haha mau ketawa ngakak di depan muka kamu boleh gasih,,,,,,,,,,,,,,,,,,
Non_HS,aku mulai mendewasakan cinta membiarkan kata katamu amarahmu egoismu keras kepalamu lepas dari tubuhmuedangkan aku,,,,,,,,,,,,,,,,,,
Non_HS,malu ah keliatan menel aku wkwkwkwkwk,,,,,,,,,,,,,,,,,,
Non_HS,terserah sampeyan mau bilang apa tapi aku manut habib luthfi dan khryarif rahmat bahwa bendera yg dimaksud dngn liwa dan,,,,,,,,,,,,,,,,,,
Non_HS,iya kamu dari bali yaekalian mutualan yuk aku juga dari bali,,,,,,,,,,,,,,,,,,
Non_HS,iya iya aku jg brcanda yang td wkwk,,,,,,,,,,,,,,,,,,
Non_HS,ada aku,,,,,,,,,,,,,,,,,,
Non_HS,yg aku butuh interaksi dari 95l 99l yuk yg line segitu kuy mutualan nanti ku follow tapi auto followback ok rt aja,,,,,,,,,,,,,,,,,,
Non_HS,aku suka lovitta amp aliqa,,,,,,,,,,,,,,,,,,
Non_HS,ini yg namanya indonesia ini yg namanya toleransi ini yg namanya bhineka tunggal ika peti jenasah pendeta oma palese man,,,,,,,,,,,,,,,,,,
Non_HS,senangnya aku klo km ajak ke sana,,,,,,,,,,,,,,,,,,
Non_HS,ya allah ya tuhanku kau lindungilah kedua ibu bapaku disaat aku berjauhan dengan mereka,,,,,,,,,,,,,,,,,,
Non_HS,angeline miss katae mama aku cuma dapet dikit sincia'an kemaren me dapet berapa her 12 juta katae kembali menguc,,,,,,,,,,,,,,,,,,
Non_HS,mu gemes banget adminnya aku ga jadi marah,,,,,,,,,,,,,,,,,,
Non_HS,karna sekarang aku lagi ulang tahun dan besok hari enip nya ikon aku bakal adain ga pulsa 10k untuk 2 orang cukup aj,,,,,,,,,,,,,,,,,,
Non_HS,kalo aku yg menang jajanin ya wkwk,,,,,,,,,,,,,,,,,,
Non_HS,aku pernah gak buat gini tapi apesal tak baik baik jugak hahahahawau,,,,,,,,,,,,,,,,,,
Non_HS,seseorang yang berarti tak akan dengan mudah kamu miliki jika kamu sungguh mencintai jangan pernah berhenti berusaha untuk hati,,,,,,,,,,,,,,,,,,
Non_HS,kalau itu mah aku juga ngerti atuh,,,,,,,,,,,,,,,,,,
Non_HS,kehidupan adalah 10 yang terjadi pada dirimu dan 90 sisanya adalah bagaimana kamu menghadapinya,,,,,,,,,,,,,,,,,,
Non_HS,ho meta aku ws mg ahhahahah,,,,,,,,,,,,,,,,,,
Non_HS,kamu dulu hehe,,,,,,,,,,,,,,,,,,
Non_HS,aku tahu didepanku banyak halangan dan rintangan tapi aku tak akan berhenti dan menyerah,,,,,,,,,,,,,,,,,,
Non_HS,nasib baik akak aku normal,,,,,,,,,,,,,,,,,,
Non_HS,hahahaha kamu ya klo ada ice cream nyium aja deh besok aja ya imo jemput mau klo hari ini imo mau pacaran dulu,,,,,,,,,,,,,,,,,,
Non_HS,lah kan emang cantik dek masa iya ganteng kalo kamu ganteng trs gua apaan dek,,,,,,,,,,,,,,,,,,
Non_HS,wow aku salute org yg ada kesabaran yg tinggi niiiii huhuhu,,,,,,,,,,,,,,,,,,
Non_HS,kalo di surabaya liat cece cece ngomong kayak anak jaksel tapi logat e suroboyo gyettt be like lah ya ntik gua pick up,,,,,,,,,,,,,,,,,,
Non_HS,ehh nakk haha aku kdg ngam2 cantik kdg tu ter jauh plak smpai kene bukak seatbelt nak hulur keluar haha,,,,,,,,,,,,,,,,,,
Non_HS,jangan terburu buru mengartikan segala yang baru kamu lihat dari permukaan segala yang tampak belum tentu sesuai letak 9996,,,,,,,,,,,,,,,,,,
Non_HS,tls followan ama aku yukk rep rt kita temenan,,,,,,,,,,,,,,,,,,
Non_HS,tuhan memang mentakdirkan kita untuk saling berjauhan tetapi aku yakin tuhan memiliki rencana besar dibalik itu semua,,,,,,,,,,,,,,,,,,
Non_HS,dengan tata ruangan yang bikin kamu nyaman deh buat nongkrong,,,,,,,,,,,,,,,,,,
Non_HS,sentaknya terdiam akan bungkusan mie yang ia lihat guys lihat deh aku dapet apa kocak banget gak sih l,,,,,,,,,,,,,,,,,,
Non_HS,kamu tidak perlu menjadi bulan atau bintang untuk terlihat sempurna karena menjadi dirimu sendiri adalah sebuah kesempurnaan,,,,,,,,,,,,,,,,,,
Non_HS,hahahah agree nak mengadu itu ini panggil awak saya selalu whatsapp hmmm pastu kite marah kite,,,,,,,,,,,,,,,,,,
Non_HS,nampak sgt aku tkde life hahahaha,,,,,,,,,,,,,,,,,,
Non_HS,pak aku pengen nikah pak nduk nikah kue ibadah ojo kesusu ndak ra khusuk nduk paaak,,,,,,,,,,,,,,,,,,
Non_HS,guys aku jumpa ayat yang berguna untuk digunakan time korang tengah putus asa sabar terbahagi kepada dua iaitu sabar,,,,,,,,,,,,,,,,,,
Non_HS,ana uhibbuki fillah hatta fil jannah abadan abada aku mencintaimu hingga ke syurga selama lamanya kerana allah,,,,,,,,,,,,,,,,,,
Non_HS,mau daftar jadi driver ojol,,,,,,,,,,,,,,,,,,
Non_HS,doa rezeki tak putus inna haa zaa larizquna maa lahu min na fadesungguhnya ini ialah pemberian kami kepada kamu pember,,,,,,,,,,,,,,,,,,
Non_HS,aku doakan lelaki yang tengah kerja cari duit untuk pasangan masing masing diberikan kesihatan dan dimurahkan rezekiemo,,,,,,,,,,,,,,,,,,
Non_HS,happy videogameday untuk seluruh gamers dimanapun kamu beradaemoga engga cuman main gamers juga bisa berprestasi lewat g,,,,,,,,,,,,,,,,,,
Non_HS,setuju deh sama kamu,,,,,,,,,,,,,,,,,,
Non_HS,moga baik2 saja n dapat baby comel,,,,,,,,,,,,,,,,,,
Non_HS,yuk intip gaya busana julie laiskodat ini bisa jadi refrensi kamu ke kondangan lewat,,,,,,,,,,,,,,,,,,
Non_HS,aku mohon tepatilah janjimu penantiancintaeps19,,,,,,,,,,,,,,,,,,
Non_HS,aku akan bertahan selagi aku bisa namun disaat aku sudah tak bisa dan tak kuat bertahan maka aku akan pergi dan menjauh,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwk ketawa aku kalo sedaerah sekalian meet up deh g,,,,,,,,,,,,,,,,,,
Non_HS,ocit kangen banget ini aku irene dapet acc dari temen dan mau balik rpw,,,,,,,,,,,,,,,,,,
Non_HS,hayuk mas aku mau,,,,,,,,,,,,,,,,,,
Non_HS,iya juga yaa ternyata aku sehebat itu,,,,,,,,,,,,,,,,,,
Non_HS,itu apalagi cuma tuduhan tak berdasar opo aku ra tambah ngguyu,,,,,,,,,,,,,,,,,,
Non_HS,gaisss gaiss aku mau ajak kalian bernostalgia nihh yukk simaxxxx,,,,,,,,,,,,,,,,,,
Non_HS,aku yg ngobatin kalo kamu sakit,,,,,,,,,,,,,,,,,,
Non_HS,kalaulah dengan senyuman boleh pulihkan hati aku yang sakit ni aku sanggup senyumetiap masa aku sanggup,,,,,,,,,,,,,,,,,,
Non_HS,tapi aku mencintaimu 30 emha ainun nadjib 14ep 2018 tetes tak mungkin kau temukan alama,,,,,,,,,,,,,,,,,,
Non_HS,iya tulus itu coba saja kamu fokus bersihin jerawat biar pede lagi,,,,,,,,,,,,,,,,,,
Non_HS,dan memang terbuktilah aku lagi tertarik dengan orang yg kelakar hahaahahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,hanya karena kamu ditolak tidak berarti kau harus bersedih,,,,,,,,,,,,,,,,,,
Non_HS,aku ganteng weareskatepunkers,,,,,,,,,,,,,,,,,,
Non_HS,tidak ada yang sia sia jika kamu bisa mengambil hikmah dari setiap masalahemua hanya proses pembelajaran diri untuk men,,,,,,,,,,,,,,,,,,
Non_HS,semoga kamu tdk secepatnya berlalu,,,,,,,,,,,,,,,,,,
Non_HS,kamu mau kemana sih udah disini aja diluar dingin biar aku peluk ucap kasur kepadaku di setiap pagi hari,,,,,,,,,,,,,,,,,,
Non_HS,aku akan meyakinkan smw org bahwa mohini mencintai hartamu mohini penantiancintaeps19,,,,,,,,,,,,,,,,,,
Non_HS,mau dong aku lg butuh acc,,,,,,,,,,,,,,,,,,
Non_HS,aku tidak akan melepaskan tanganmu sebelum kau melepaskannya full house,,,,,,,,,,,,,,,,,,
Non_HS,aku suka orang cakap macam ni even tak rasa benda tu menyusahkan pon at least aku tahu dia appreciate pertolongan aku https,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwkwkwkwwk tumben sekali kamu bepikir positip iiiaaaa,,,,,,,,,,,,,,,,,,
Non_HS,izinkan aku berbahagia karena aku serius bisa buat photocard sendiri lel,,,,,,,,,,,,,,,,,,
Non_HS,aku suka liat kakaknya jadi mas adimas lagi dong kalo sehun,,,,,,,,,,,,,,,,,,
Non_HS,di hari jum'at yang baik dan mustajab ini aku ingin berdo'a yaa allah berikan hamba keberanian untuk keluar dari,,,,,,,,,,,,,,,,,,
Non_HS,aku pengen ini ya allah,,,,,,,,,,,,,,,,,,
Non_HS,hahahahahahah selalu umpan aku dgn bakso cheese kan hahaha inshaallah nanti kalau jd buat aku gtau,,,,,,,,,,,,,,,,,,
Non_HS,wkwk harusnya aku tanya juga pertanyaan itu karena aku kepo and i knew her since long,,,,,,,,,,,,,,,,,,
Non_HS,rlt ini di mall aku nemu ginian ngakak bgt,,,,,,,,,,,,,,,,,,
Non_HS,rlt inilah alasan kenapa aku cinta twitter ' cr sharpanocopath,,,,,,,,,,,,,,,,,,
Non_HS,aku cuba utk tak awkward dgn kau aku berterima kasih sbb kau pun membantu,,,,,,,,,,,,,,,,,,
Non_HS,kebahagiaan tidak akan habis hanya karena membaginya ketahuilah kebahagiaan bertambah ketika kamu bersedia untuk berbag,,,,,,,,,,,,,,,,,,
Non_HS,dan hendaklah mereka memaafkan dan berlapang dada apakah kamu tidak suka bahwa allah mengampunimu dan allah ma,,,,,,,,,,,,,,,,,,
Non_HS,seorang ksatria patriot pasti mengayomi yg lemah buktinya kita semua tau siapa yg menulis buku aku bangga jadi anak pki o,,,,,,,,,,,,,,,,,,
Non_HS,aku suka tobeli,,,,,,,,,,,,,,,,,,
Non_HS,kamu suka kanuka dongg,,,,,,,,,,,,,,,,,,
Non_HS,terkadang untuk membuatmu menyadari siapa dirimu tuhan tak memberi orang yang kamu inginkan tapi orang yang kamu butuhkan,,,,,,,,,,,,,,,,,,
Non_HS,aku suka bila org yg aku syg selalu cari aku letakkan aku sbg priority diauka duka susah senang dia cari aku dia tak p,,,,,,,,,,,,,,,,,,
Non_HS,jika allah memberi kamu nikmat sepotong roti saja syukurilah itu kerana allah tidak membuat kamu meminta minta kepada ora,,,,,,,,,,,,,,,,,,
Non_HS,gak ada bosannya nunggu kamu balik lagi sama aku ',,,,,,,,,,,,,,,,,,
Non_HS,alhamdulillah baru sampe rumah nih hari yang panjang sekali jadi ngantuk banget sampe susah melek tetapi aku seneng,,,,,,,,,,,,,,,,,,
Non_HS,sarah gtayang hahahah tersasul panggil sayang hahahahah lawak abang ipar aku ni,,,,,,,,,,,,,,,,,,
Non_HS,jangan berpikir kamu tak mampu hidup tanpa dia yg telah meninggalkanmu percayalah ada seseorang yg lebih baik sedang menunggumu,,,,,,,,,,,,,,,,,,
Non_HS,maafin aku masih suka ngetawain ini,,,,,,,,,,,,,,,,,,
Non_HS,macam mana nak tidur kalau still fikirkan orang yang kita sayang okay ke tak tu tidurnya lena ke dia perlukan aku tak ka,,,,,,,,,,,,,,,,,,
Non_HS,teruntuk kak rehan kamu yg sabar ya,,,,,,,,,,,,,,,,,,
Non_HS,orangnya ganteng wangi murah senyum asik lemah lembut tapi ngetik aku masih aq bhay mz,,,,,,,,,,,,,,,,,,
Non_HS,aku balik ngefans lagi wkwkwk,,,,,,,,,,,,,,,,,,
Non_HS,bro followan yuk ama aku ava ku sungwoon auto follback ya hehe,,,,,,,,,,,,,,,,,,
Non_HS,aku ikutan,,,,,,,,,,,,,,,,,,
Non_HS,santai ae lak aku,,,,,,,,,,,,,,,,,,
Non_HS,mengenali diriku sendiri adalah kunci untuk mencapai kesempurnaan karena itu berarti aku mengetahui apa yang bisa dan tidak bisa kulakukan,,,,,,,,,,,,,,,,,,
Non_HS,lol,,,,,,,,,,,,,,,,,,
Non_HS,sedap juga makan bende rebus ikan dengan nasi putihh aku penuh kesabaran tgk mak abh makan sambal sotong,,,,,,,,,,,,,,,,,,
Non_HS,aman aku teringat kau ckp apply kerja kat jobstreet aku apply kejap aje dapat bersyukur siak terima kasih lin,,,,,,,,,,,,,,,,,,
Non_HS,aku selalu berpikir cinta itu artinya ingin selalu bersama seseorang yg sebenarnya sangat berharga dalam hidupku itsukipas pa,,,,,,,,,,,,,,,,,,
Non_HS,tak peduli apa yang telah hilang dalam hidupmu selama kamu masih mampu bersyukur pada tuhan kamu tak kehilangan apapun,,,,,,,,,,,,,,,,,,
Non_HS,sayang kalo kamu cari yang tajir dan ganteng aku mundur tapi kalo kamu cari pengobatan ala tiongkok akupuntur,,,,,,,,,,,,,,,,,,
Non_HS,aku dengan kakak aku always wey tak pun yo,,,,,,,,,,,,,,,,,,
Non_HS,pasanganmu tetap yang terbaik selama kamu tidak terus terusan mencari kekurangannya justru kurangnya dia kamu usaha lengkapi,,,,,,,,,,,,,,,,,,
Non_HS,done yaa moment yang bikin aku jatuh cinta samaeventeen setiap kali aku melihat sikap kekeluargaan,,,,,,,,,,,,,,,,,,
